word,count
之大,2
只会,2
统统,2
关掉,2
土匪,2
情有可原,2
金边,2
快步,2
眉头一皱,2
窗口,2
就学,2
讲社,2
查去,2
用心,2
呼出,2
太坏,2
势利,2
可恨,2
坏小子,2
货色,2
新文化,2
自说,2
道德,2
不想,2
随口,2
郑重,2
情愿,2
打趣,2
阿发,2
看得,2
一两个,2
来回,2
白云,2
小鸡,2
唧唧,2
足足,2
晚餐,2
上首,2
居中,2
菜汤,2
右横,2
一列,2
碗筷,2
收回,2
菜心,2
塞进,2
张得,2
学学,2
一味,2
阿尔特,2
肤尔,2
小孩子,2
发话,2
发着,2
支咯支,2
不配,2
心思,2
四翁,2
极响,2
高声,2
点灯,2
西边,2
失迎,2
舍间,2
迎上去,2
征文,2
一准,2
登出来,2
孟母,2
诗题,2
摇手,2
外路,2
摊开,2
成个,2
讲下去,2
口皇,2
安逸,2
踱出,2
一地,2
看不出,2
悲伤,2
之民,2
螃蟹,2
白沫,2
身上,2
二十八日,2
清末,2
近代,2
文化,2
学说,2
秘密,2
论语,2
无处,2
旧历,2
灰白色,2
爆竹,2
暂寓,2
第三,2
照样,2
一律,2
福神,2
这类,2
香烛,2
夹着烟,2
气色,2
和平,2
窗下,2
一翻,2
集注,2
五年,2
消尽,2
一轮,2
活物,2
这样的话,2
有无,2
毫不介意,2
疑惑,2
不如说,2
迈开,2
委实,2
自笑,2
意义,2
全局,2
结束,2
事事,2
怀着,2
不祥,2
进城,2
鱼翅,2
如所料,2
谬种,2
这话,2
穷死,2
俨然,2
中止,2
打搅,2
全市,2
油灯,2
尘芥,2
厌倦,2
至此,2
冬初,2
中人,2
头绳,2
乌裙,2
月白,2
青黄,2
做工,2
壮大,2
安分,2
邻居,2
严厉,2
十多岁,2
丈夫,2
逃出来,2
证实,2
详林嫂,2
惊叫,2
影子,2
人去,2
哭喊,2
几声,2
声息,2
走上,2
窥探,2
阿牛,2
上当,2
来求,2
雇用,2
不如意,2
醉醺醺,2
娘家,2
老婆,2
聘礼,2
财礼,2
到手,2
媳妇,2
男家,2
利害,2
与众不同,2
一路,2
秋季,2
荸荠,2
眼角,2
慈悲,2
幸亏,2
走投无路,2
我单,2
会到,2
开了门,2
拿小篮,2
一篮,2
剥豆,2
听话,2
句句,2
屋后,2
蒸豆,2
豆撒得,2
央人,2
刺柴,2
小鞋,2
肚里,2
五脏,2
小篮,2
眼圈,2
一想,2
境遇,2
两三天,2
整日,2
风俗,2
帮忙,2
沾手,2
清闲,2
去取,2
改换,2
悲惨,2
纷纷,2
评论,2
念佛,2
痕迹,2
牵着,2
咀嚼,2
值得,2
忙不过来,2
器皿,2
微雪,2
伤痕,2
