word,count
走出,3
态度,3
配合,3
看书,3
睡觉,3
饲养,3
桂树,3
我要,3
墨猴,3
愤怒,3
陈源,3
安徽,3
徐伯荪,3
熟人,3
子英,3
摇头,3
景况,3
光复,3
校长,3
第一个,3
股本,3
二十丈,3
螃蟹,3
口牛,3
矿洞,3
六年,2
五篇,2
旧事重提,2
莽原,2
二月,2
出版,2
时期,2
生活,2
篇章,2
翻译,2
一九三四年,2
十一日,2
信中,2
处所,2
风俗,2
琐事,2
割爱,2
琐记,2
诅咒,2
人死,2
地狱,2
改悔,2
一班,2
一丝,2
乐趣,2
开河,2
小儿,2
一生,2
麻胡,2
灭亡,2
难免,2
耳朵,2
文士,2
人间,2
幸而,2
无意,2
中途,2
小学生,2
小友,2
童年,2
禁止,2
人之初,2
性本善,2
天性,2
大众,2
做人,2
做鬼,2
艰难,2
阳间,2
无所谓,2
颂扬,2
笔墨,2
绥夫,2
质问,2
惟有,2
哈罗,2
逻辑,2
言语,2
牢骚,2
寻到,2
安稳,2
津贴,2
最先,2
长辈,2
薄薄的,2
事迹,2
忤逆,2
只用,2
解释,2
教科书,2
负米,2
宾客,2
薄冰,2
不解,2
反感,2
两件事,2
手上,2
感想,2
一手,2
上兆下,2
侮辱,2
一叶,2
小田海,2
所画,2
五色,2
戏于,2
亲侧,2
取水,2
之心,2
御览,2
想来,2
伦纪,2
心中,2
值得,2
臂膊,2
地笑,2
三岁,2
相象,2
二尺,2
年纪,2
实行,2
将军,2
几本,2
新书,2
害怕,2
白发,2
至少,2
印象,2
十日,2
很大,2
七八年,2
野草,2
井栏,2
桑椹,2
手指,2
按住,2
一阵,2
人形,2
泥墙,2
覆盆子,2
珊瑚,2
赤练蛇,2
用功,2
四面,2
妖气,2
怪物,2
门外,2
一道,2
外面,2
夏夜,2
乘凉,2
墙上,2
一盒,2
鸟雀,2
露出,2
底下,2
闰土,2
传授,2
捕获,2
性急,2
严厉,2
不上,2
行礼,2
第二次,2
眼镜,2
怪哉,2
习字,2
晚上,2
对课,2
读的书,2
工作,2
大叫,2
指挥,2
绣像,2
荡寇,2
有钱,2
地位,2
十八日,2
盼望,2
要数,2
留下,2
神像,2
吹起来,2
刺耳,2
陶庵梦,2
十多人,2
可观,2
寻黑,2
大汉,2
闲人,2
衙门,2
前去,2
得来,2
考据,2
亲见,2
汗流浃背,2
两手,2
头顶,2
鼻尖,2
全是,2
运气,2
庙里,2
儿时,2
水路,2
一是,2
礼教,2
有妨,2
又作别论,2
大清早,2
点心,2
蹊跷,2
书来,2
地读,2
两句,2
一行,2
读熟,2
不准,2
房里,2
一盆,2
冷水,2
强记,2
一字,2
伸出,2
鸣叫,2
笑容,2
成功,2
热闹,2
想起,2
不带,2
察察,2
走动,2
一株,2
伸开,2
两脚,2
一角,2
不闻,2
问过,2
热得,2
压岁钱,2
随意,2
哥儿,2
郑重,2
第一句,2
惊异,2
摇着,2
辟头,2
道理,2
裤子,2
土匪,2
革命党,2
只留,2
煮饭,2
轻轻地,2
骇死,2
好看,2
严肃,2
用处,2
一排,2
地站,2
神力,2
淡薄,2
渴慕,2
远房,2
叔祖,2
爱种,2
花木,2
珠兰,2
正相反,2
死尸,2
寂寞,2
无人,2
往来,2
爱看,2
有过,2
真实,2
回答,2
正月,2
书店,2
无益,2
一个月,2
略略,2
宝书,2
全用,2
直线,2
木刻,2
留学生,2
辫子,2
一座,2
脖子,2
会馆,2
倘在,2
精通,2
时事,2
跳舞,2
一处,2
写道,2
利害,2
便用,2
先是,2
监狱,2
蚊子,2
全身,2
衣服,2
包办,2
囚人,2
几次三番,2
不相干,2
骨学,2
黑瘦,2
戴着,2
挟着,2
声调,2
一门,2
颇为,2
竟会,2
忘记,2
头骨,2
论文,2
抄下来,2
拿来,2
交出,2
三天,2
感激,2
错误,2
教完,2
担任,2
黑板,2
口头,2
学年,2
完毕,2
实习,2
偶有,2
女人,2
叹息,2
交给,2
托尔斯泰,2
新近,2
老先生,2
俄国,2
影响,2
毫不介意,2
这事,2
熟识,2
显示,2
战胜,2
欢呼,2
听得,2
回到,2
看得,2
字道,2
适值,2
叮嘱,2
状况,2
学术,2
收藏,2
一口,2
面貌,2
正要,2
正人君子,2
文字,2
开头,2
其源者,2
稚童,2
王比,2
麻祜庙,2
睢阳,2
几张,2
常维钧,2
材料,2
肃州,2
注云,2
他于,2
一事,2
编辑,2
投炉,2
尽孝,2
年间,2
百美新,2
会稽,2
俞葆,2
真兰浦,2
老实,2
从军,2
目的,2
书名,2
小字,2
一流,2
海内,2
自由,2
侥幸,2
陈叔宝,2
心肝,2
二字,2
教孝,2
百行,2
之先,2
投江,2
老年人,2
年幼,2
浮出,2
一幕,2
画作,2
情状,2
十之九是,2
画法,2
简古,2
生气,2
令人,2
家庭,2
选取,2
标本,2
一部分,2
双亲,2
无趣,2
埋怨,2
刻工,2
变为,2
宫殿,2
莱子,2
高士,2
薪水,2
禽鸟,2
写作,2
存留,2
玩具,2
龙光,2
局本,2
光明,2
经阁,2
繁简,2
花袍,2
纱帽,2
戴高帽子,2
草鞋,2
有分,2
心服,2
即须,2
无效,2
宣传,2
分成,2
两派,2
勾魂,2
马面,2
图版,2
放下,2
工夫,2
来源,2
思过,2
许广记,2
门前,2
专爱,2
阿领,2
预备,2
阎罗王,2
扇子,2
伥鬼,2
不想,2
民间,2
自称,2
生人,2
公事,2
生魂,2
装束,2
等于,2
经典,2
议论,2
本文,2
辍地,2
一九二七年,2
西窗,2
生杀之权,2
杀人,2
大帝,2
鱼鳞,2
一只,2
走路,2
看客,2
浑身,2
雪白,2
一顶,2
白纸,2
高帽子,2
惟独,2
东岳庙,2
一进,2
门口,2
摄生,2
活板,2
一端,2
纸锭,2
头发,2
向下,2
珠子,2
一见,2
扁额,2
迎神,2
牛首,2
阿旁,2
师爷,2
广漠,2
无际,2
遥遥,2
薄雾,2
目的地,2
经验,2
神往,2
一双,2
天子,2
报上,2
大戏,2
次日,2
演剧,2
戏台,2
平常,2
乐器,2
瞎头,2
一百零八个,2
念义,2
外加,2
我道,2
还阳,2
半刻,2
之意,2
冤苦,2
那怕,2
之故,2
难言,2
之弗论,2
开玩笑,2
特拔,2
深夜,2
加倍,2
阔得,2
一百元,2
好得多,2
病人,2
凭票,2
付英洋,2
百元,2
署名,2
画押,2
周旋,2
来诊,2
舆论,2
芦根,2
奇怪,2
神妙,2
一味,2
两年,2
异样,2
资格,2
差使,2
平地,2
木匠,2
树下,2
见效,2
舌乃心,2
之灵苗,2
沉思,2
冤愆,2
长于,2
外科,2
中医,2
轩辕,2
医治,2
喘气,2
口角,2
街上,2
中西,2
犯了罪,2
早晨,2
得罪,2
指导,2
不好惹,2
仇猫,2
承认,2
三三见,2
动机,2
洗刷,2
童话,2
会议,2
找到,2
弓起,2
猛兽,2
牺牲,2
直立,2
说空话,2
嗥叫,2
人类,2
放走,2
可靠,2
手续,2
繁重,2
心烦,2
用长,2
闲汉,2
情书,2
作揖,2
海昌,2
蒋氏,2
婚礼,2
名为,2
无须,2
观礼,2
黑猫,2
桌上,2
杀掉,2
算不得,2
拇指,2
成亲,2
轻易,2
游行,2
办着,2
屠伯,2
数钱,2
大半天,2
书桌上,2
舔吃,2
笔筒,2
完字,2
一日,2
报仇,2
不来,2
杀害,2
驱除,2
打听,2
巡抚,2
恩铭,2
刺杀,2
刺客,2
徐锡麟,2
连累,2
慷慨,2
同乡会,2
无理,2
深知,2
可恶,2
乡下,2
来访,2
横滨,2
坐位,2
揖让,2
跌倒,2
夫人,2
笑话,2
股东,2
袍子,2
二百元,2
谈闲天,2
发起人,2
德清,2
诈取,2
打死,2
不打紧,2
大学,2
出身,2
经费,2
一笔,2
决议,2
凄凉,2
教会,2
他大怒,2
刀伤,2
各处,2
带些,2
这笔,2
沈四,2
阿祥,2
首饰,2
变卖,2
大厨,2
城人,2
总得,2
英文,2
雷电,2
桅杆,2
一整天,2
考叔,2
纯孝,2
三班,2
一床,2
床板,2
原先,2
填平,2
关圣,2
镇压,2
口奄,2
好处,2
合适,2
走开,2
五百文,2
矿路,2
工欲善其事,2
必先利其器,2
时务,2
天演论,2
赫胥黎,2
设立,2
裁撤,2
煤矿,2
技师,2
抽水机,2
纸票,2
银圆,2
芜杂,2
飞机,2
简介,1
结集,1
写于,1
厦门,1
半月刊,1
七年,1
编订,1
改名,1
朝花夕,1
一九二八年,1
未名社,1
初版,1
列为,1
所编,1
新集,1
一九二九年,1
再版,1
一九三二年,1
第三版,1
改由,1
书局,1
重排,1
面为,1
陶元庆,1
所绘,1
记事,1
三闲集,1
自选集,1
自序,1
完整,1
记录,1
幼年,1
生活道路,1
生动,1
描绘,1
清末,1
民初,1
画面,1
早期,1
艺术,1
文献,1
文笔,1
深沉,1
隽永,1
经典作品,1
四月,1
不多加,1
乏味,1
十二月,1
二日,1
提到,1
佐藤,1
春夫,1
合译,1
选集,1
时说,1
译出,1
写法,1
较差,1
选入,1
语文课,1
目录,1
四方,1
寻求,1
咒文,1
灵魂,1
最恶,1
堕入,1
先来,1
文学革命,1
供给,1
有图,1
别有心肠,1
阻遏,1
虎子,1
或者说,1
所载,1
隋炀帝,1
蒸死,1
麻叔谋,1
正确,1
地写,1
这麻叔谋,1
有限,1
流毒,1
甚于,1
洪水猛兽,1
化成,1
肚子,1
掩住,1
得体,1
完肤,1
罢休,1
大悖于,1
文格,1
大损,1
心声,1
相关,1
千奇百怪,1
尊敬,1
种族,1
象牙之塔,1
中竟,1
一遍,1
欢天喜地,1
粗细,1
别国,1
用书,1
精美,1
回忆起,1
幸福,1
永逝,1
韶光,1
吊唁,1
略有,1
塾师,1
引导,1
手心,1
专读,1
读得,1
枯燥,1
偷偷地,1
那题,1
文星高照,1
恶鬼,1
魁星,1
来满,1
幼稚,1
爱美,1
昨天,1
闪出,1
光辉,1
禁令,1
我能,1
冠冕堂皇,1
阅看,1
文昌,1
阴骘,1
冥冥之中,1
赏善罚恶,1
雷公,1
电母,1
云中,1
牛头马面,1
布满,1
地下,1
触犯,1
天条,1
半语,1
不合,1
一念,1
偶差,1
报应,1
这所,1
睚眦之怨,1
为君,1
作宰,1
请酒,1
下跪,1
无功,1
天地间,1
更好,1
倘要,1
稳妥,1
治下,1
大谈,1
言行一致,1
前车可鉴,1
阿而志跋,1
少女,1
事实,1
活下去,1
寄信,1
嘲骂,1
诚实,1
祸福,1
合于,1
背驰,1
论法,1
谋杀,1
阿尔志跋,1
发了,1
勇敢,1
情热,1
追改,1
言行不符,1
但确,1
受过,1
小鬼,1
半文,1
写下去,1
老书,1
专有,1
收得,1
画图,1
赠品,1
下图,1
鬼少,1
一人,1
识字,1
滔滔地,1
讲出,1
我于,1
接着就是,1
扫兴,1
讲完,1
二十四个,1
之难,1
痴心妄想,1
计划,1
要加,1
依稀记得,1
我幼,1
小时候,1
未尝,1
蓄意,1
年幼无知,1
见来,1
做法,1
听话,1
从命,1
好好,1
难到,1
几十几百,1
勉力,1
仿效,1
子路,1
黄香,1
陆绩,1
怀桔,1
阔人,1
怀橘,1
答云,1
母性,1
之所爱,1
归以,1
遗母,1
人大,1
省事,1
生笋,1
可疑,1
精诚,1
感动,1
天地,1
出笋,1
抛脸,1
卧冰求,1
我乡,1
温和,1
严冬,1
水面,1
只结,1
一层,1
重量,1
躺上去,1
哗喇,1
破落,1
鲤鱼,1
游过来,1
不顾,1
孝感,1
神明,1
出乎意料,1
奇迹,1
最使,1
老莱娱亲,1
跟前,1
地使,1
玩意儿,1
朱熹,1
两旁,1
持其,1
自击,1
咕咚咕咚,1
拐杖,1
装佯,1
第二回,1
急速,1
翻过去,1
不知去向,1
事云,1
言不称,1
常著,1
诈跌仆,1
以娱,1
亲意,1
旧本,1
而招,1
谣言,1
稍稍,1
儿童心理,1
一查,1
虚伪,1
师觉,1
老莱,1
常衣,1
亲取,1
脚跌,1
恐伤,1
僵仆,1
今说,1
近于,1
改得,1
邓伯道,1
弃子,1
救侄,1
妄人,1
树上,1
追不上,1
歇手,1
以不情,1
诬蔑,1
教坏,1
后人,1
一例,1
道学,1
白璧无瑕,1
同情,1
高高兴兴,1
窟窿,1
家贫,1
有子,1
母尝,1
减食,1
巨谓,1
贫乏,1
供母,1
分母,1
之食,1
此子,1
刘向,1
巨家,1
两弟,1
掘坑,1
上云,1
天赐,1
捏一把汗,1
轻松,1
家境,1
常听到,1
柴米,1
竟学,1
走样,1
如天之福,1
巧事,1
傻气,1
玩意,1
整饬,1
文电,1
赤条条,1
汽车,1
看过,1
几部,1
古书,1
买过,1
人口,1
节制生育,1
二十世纪,1
抵抗,1
多得很,1
彼一时,1
此一时,1
深坑,1
埋下去,1
踏得,1
实实,1
可想,1
愁穷,1
两立,1
妨碍,1
其淡,1
总有,1
留遗,1
去世,1
儒者,1
所万料,1
屋子,1
文公,1
子孙,1
最末,1
相见,1
确凿,1
乐园,1
碧绿,1
菜畦,1
光滑,1
皂荚,1
紫红,1
说鸣,1
树叶,1
长吟,1
肥胖,1
黄蜂,1
菜花,1
轻捷,1
叫天子,1
云雀,1
草间,1
直窜,1
云霄,1
短短的,1
墙根,1
一带,1
无限,1
油蛉,1
低唱,1
弹琴,1
砖来,1
斑蝥,1
便会,1
从后,1
喷出,1
烟雾,1
首乌藤,1
藤缠络,1
莲房,1
果实,1
拥肿,1
根是,1
有象,1
成仙,1
牵连,1
拔起来,1
弄坏了,1
根象,1
人样,1
珠攒成,1
色味,1
草里,1
